content,publish_time,level
恭喜，明年上海见.,来自Android客户端,1
耶！！！！,来自iPhone客户端,1
今天听到的最好消息,来自iPhone客户端,1
这么快就定了》？？,10楼,1
rt 不知道贴吧小伙伴有什么这面的消息嘛？,来自手机贴吧,1
我也没看见，我自己一个人去，要不一起？,2楼,1
今天，Scuderia Ferrari(斯库德里亚法拉利车队)官方物流与运输赞助商UPS欢迎车手Kimi Raikkonen(基米-莱科宁)在新加坡莱佛士城购物中心(Raffles City Shopping Center)揭晓UPS城市中心赛车体验(UPS City Center Race Experience)。2007年世界一级方程式锦标赛年度车手总冠军Kimi Raikkonen拉开了活动大幕，展示了UPS的法拉利赛车车库 -- 包含一辆展示车和赛车模拟器，并讲述了Scuderia Ferrari与UPS的历史故事。两大组织都拥有令人振奋的悠久历史 -- UPS非常渴望和新加坡人一起庆祝与分享。近期被Scuderia Ferrari重新签下征战2016赛季的Raikkonen探讨了两个国际品牌之间的协同效应，并对UPS为本周末无法到场观战的车迷带来赛车体验加以赞许。他还会见了UPS的众多高管，以及本次活动的获胜者。本次活动之后将会迎来2015年F1新加坡航空公司新加坡大奖赛(2015 FORMULA 1 SINGAPORE AIRLINES SINGAPORE GRAND PRIX)。Scuderia Ferrari车手Kimi Raikkonen表示：“UPS让车迷以这种方式获得赛车体验是一个很棒的主意。有时候车手会很容易忘记自己是一个多么幸运的人，不过此次活动会很好地在新加坡大奖赛之前加强车迷和车手之间的关系。”UPS南亚区总裁Jim O'Gara则表示：“UPS 和Scuderia Ferrari有着相似的价值观 -- 追求卓越、开拓创新、精益求精，这为我们进行合作，一起提升Scuderia Ferrari车队的操作能力和效率奠定了稳固的基础。”,来自iPhone客户端,1
好像活动都是二号车手去了,来自Android客户端,1
面对黄牛伸来的签名卡，Kimi果断拒绝：“不，你已经签过了！”接着另一个黄牛想找他签名，Kimi说：“我不会签的，你们只是为了把它卖掉，其他车迷都不够了，就因为你们那些真正的车迷可能会签不到。”话说我莱啥时候这么贴心了~~还有，直播贴呢各位。。不能这样,1楼,1
太贴心啦,来自iPhone客户端,1
哈哈他记性怎么这么好,来自Android客户端,1
其实是找个理由少签几张好么~,来自Android客户端,1
不解释,29楼,1
今天下午两点，大麦客户端可以抢购，仅限客户端，要买的提前下好客户端和注册账号啊。,来自Android客户端,1
不知道有人抢了没,来自iPhone客户端,1
倍耐力周四对外公布了轮胎的调查结果。主要有几点：没有出现任何内部结构分层迹象；斯帕期间倍耐力工程师关于轮胎割伤的报告数高于往常，其中一起伤及轮胎环带层，即罗斯伯格的事故起因；瓦特尔后胎的剩余胎面厚度仅为约30%，这使轮胎更容易受到损伤，即使是非常微小的碎片。FIA对此调查结果表示满意。,来自Android客户端,1
大概意思就是不是倍耐力的错也不是法拉利的错，嗯，是赛道的错。。。,来自Android客户端,1
Heikki Kulta在新加坡采访了KR的RE Dave Greenwood，内容见图片。DG和KR在神莲时的RE之一西蒙（著名的leave me alone时的RE）是雷诺时期的老熟人，他还跟西蒙谈过，于是在跟KR合作时考虑到KR丰富的经验，DG说自己是没事的时候就不说，有紧要情况时再告知车手…（没说说跟雷诺时期的合作对象比如何？）via anna波罗蜜部长,来自Android客户端,1
黑海之滨的索契，在2014年举办了冬奥会和历史上第一次F1俄罗斯大奖赛。当飞机即将降落时，正可以看到黑海和蓝天相映衬，以及奥林匹克的标识，而举办F1大奖赛的索契赛道正坐落在奥林匹克山谷中。,来自Android客户端,1
全长5.848千米的索契赛道，仅次于斯帕和银石，是全年赛历上第三长的赛道。索契赛道约有1.7千米左右是民用路面，总共有12个右弯和6个左弯，最苛刻的弯角是三号弯，是一个多弯心左手长弯，其设计灵感来自伊斯坦布尔公园赛道那著名的八号弯。,来自Android客户端,1
日程：周五（9日）第一次自由练习15:00-16:30，第二次自由练习19:00-20:30；周六（10日）第三次自由练习17:00-18:00，排位赛20:00-21:00；周日（11日）正赛19:00发车。（以上均为北京时间，与索契当地时差5小时）,来自Android客户端,1
赞一个~,3楼,1
大家都散了吧，散了吧，看热闹就这样了,4楼,1
《会说中文的天使》,来自iPhone客户端,1
lz吃着月饼忘了开比赛楼啦,来自Android客户端,1
简易一点，见谅。,来自Android客户端,1
轮胎:中性胎加硬胎,来自Android客户端,1
乐视有直播,来自Android客户端,1
起步后ros和里卡多遭遇问题，第一次进站后现在场上排名，瓦片2，Kimi5，ham领跑,来自Android客户端,1
lap29，Kimi二停，换硬胎,来自Android客户端,1
出来成功undercut博塔斯,来自Android客户端,1
瓦片进站比ros晚了一圈，被uc。。。,来自Android客户端,1
现在梅奔1，2，法拉利3，4,来自Android客户端,1
依旧第四，看来要一跑到底了,来自Android客户端,1
F1日本站结束，汉密尔顿首个冲过终点线拿下冠军，罗斯伯格拿下亚军，法拉利车手维特尔和莱科宁分列三四，博塔斯取得第五，霍肯伯格在第六位。路特斯车队和红牛二队两位车手都获得积分完赛。,来自Android客户端,1
kimi不管在哪里都是人气爆棚啊,来自Android客户端,1
一楼防偷窥,来自Android客户端,1
又剪头发了……,来自Android客户端,1
顶帖的,来自iPhone客户端,1
哎  真的老了咳咳,来自WindowsPhone客户端,1
顶贴，如果是要签名是需要买专门的票吗？,来自iPhone客户端,1
"基米-莱科宁目前是F1历史上最快圈第二多的车手，匈牙利站之后达到43次。迈克尔-舒马赫, 77基米-莱科宁, 43阿兰-普罗斯特, 41尼基-曼塞尔, 30路易斯-汉密尔顿, 30吉姆-克拉克, 28",来自Android客户端,1
这个不错哎。。,6楼,1
挺好看,来自Android客户端,1
感觉好久好久没看到kimi笑了。近几年，镜头前的kimi愈发的冰冷。俄罗斯站比赛结束和普京聊天的时候kimi笑了。不是嘴角一扯的敷衍的表情，是真的笑了。瞬间我仿佛听到了咔嚓咔嚓冰块融化的声音，冰块融化成了潺潺清泉，流淌心底。kimi的笑让我犯起了花痴。一个晚上都在想那个笑。kimi偶尔能笑笑多好。,来自Android客户端,1
毕竟大帝，另外总统似乎是个车迷,来自Android客户端,1
我一直在想他们俩用英语交流的通畅吗？,来自Android客户端,1
哪里看的到？,来自Android客户端,1
照片呢,来自Android客户端,1
俄罗斯站正赛,2016-7-10 22:53,2
明天会更好,来自Android客户端,1
两张意大利大奖赛时的图,来自Android客户端,1
以后你艾特一些人吧，要不真没人了,来自Android客户端,1
今晚有车手新闻发布会哦～,来自Android客户端,1
忙到死的出来冒个泡,来自Android客户端,1
竟然不是最赶快回复,来自Android客户端,1
晚安啦,来自iPhone客户端,1
么么哒,来自iPhone客户端,1
晚安～,来自iPhone客户端,1
来串个门,22楼,1
晚安～下一场，日本大奖赛。,来自Android客户端,1
你ID真多…,来自iPhone客户端,1
上台子了呢,来自iPhone客户端,1
,2015-9-17 8:56,2
来啦￥％#,2015-9-17 13:25,2
赛程镇楼,来自Android客户端,1
本楼召唤,来自Android客户端,1
Singha Beer将成为Kimi个人赞助商！,来自Android客户端,1
【新加坡站比赛或受雾霾影响】由印度尼西亚森林大火导致的雾霾正笼罩着新加坡，当地空气质量达到今年的最差水平，多项赛事被叫停。新加坡站组委会正密切关注赛道空气状况，但发言人也表示，雾霾会导致比赛能见度降低，并危害公众健康，在未作出最终决定前，赛道方会持续与相关机构保持密切联系。,来自Android客户端,1
赛道全长5.073公里，共23个弯角中，有21个是1-3档的中低速弯。因此，赛道的平均速度相当低，约只有时速170公里，总共61圈的正赛时间通常逼近2小时。赛道表面非常粗糙，难以提供下压力，因而赛车调教追求高空气动力荷载、良好的制动稳定性和尽可能高水平的牵引力输出。,来自Android客户端,1
新加坡大奖赛日程：周五（18日）第一次自由练习18:00-19:30，第二次自由练习21:30-23:00；周六（19日）第三次自由练习18:00-19:00，排位赛21:00-22:00；周日（20日）正赛20:00发车。（以上均为当地时间，与北京时间相同，零时差）。,来自Android客户端,1
还是没什么人啊,来自Android客户端,1
学生党飘过,9楼,1
今年的比赛感觉断断续续的,来自iPhone客户端,1
顶老婆,来自iPhone客户端,1
【F1新加坡站新闻发布会名单】车手新闻发布会时间定于明晚18点，博塔斯、格罗斯让、马尔多纳多、梅里、纳斯尔和佩雷兹将出席；周五晚23:15，二练结束后的车队官员新闻发布会，出席的将有沃尔夫(梅赛德斯)、克莱尔(威廉姆斯)、托斯特(红牛青年)、卡滕伯恩(索伯)和布斯(马诺)。,来自Android客户端,1
,2015-9-15 17:24,2
,2015-9-15 17:24,2
,2015-9-15 17:25,2
,2015-9-15 17:25,2
,2015-9-15 17:26,2
昂,2015-9-15 18:14,2
@法拉利F1车队http://weibo.com/FerrariF1cn首条博文：#SF15-T# 即将登场，敬请期待。,1楼,1
哎哟。。终于学会开微博了说~~~,2楼,1
七点新车发布。,来自Android客户端,1
对哦，难怪只有几条。好好好，瘦子和女婿的信息,来自iPhone客户端,1
SF15-T,5楼,1
高大上,来自iPhone客户端,1
关注过了,来自Android客户端,1
不错哎~,来自Android客户端,1
http://tieba.baidu.com/p/3742274123,来自iPhone客户端,1
本周摩纳哥,13楼,1
简洁明了~,来自Android客户端,1
不错哦,来自iPhone客户端,1
给你们看下电脑壁纸的效果,来自iPhone客户端,1
我在莱科宁吧有发四个版本的呢,2015-5-18 22:59,2
是么~,2015-5-18 23:25,2
回复 sljwxm ：我在下面有链接,2015-5-18 23:26,2
哦~好的，我去看看~,2015-5-18 23:40,2
看到他幸福时，就觉得这个女人适合他。陪伴是最好的爱。,来自iPhone客户端,1
新一届的摩纳哥王妃真壮,来自Android客户端,1
顶一顶,来自Android客户端,1
爷你怎么了,来自Android客户端,1
账号名字都一样,来自Android客户端,1
还卖了iceman,来自iPhone客户端,1
又有新产品了？,2015-9-8 14:55,2
上午好,来自Android客户端,1
好热好热,来自iPhone客户端,1
上午好,来自iPhone客户端,1
吃午饭咯,来自iPhone客户端,1
签到咯。。,来自Android客户端,1
伪签到,来自iPhone客户端,1
这篇（如图）意媒的文章说法拉利很可能在蒙扎宣布与KR、Allison续约。关于KR，说是匈牙利站的个人表现得到了认可，最主要是不续约另换他人的话风险较多，特别是经济方面的。（就这么一看吧……）via 西子妆,来自Android客户端,1
