content,publish_time,level
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@祈七呐😚@源赖虎@猫猫爱吃875小饼干,341楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@祈七呐😚@源赖虎@猫猫爱吃875小饼干,342楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@因你而变life@无花吖@小殿下（公示版）,343楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@小悦尔123@碧落🌐@无双,344楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@意式咖啡º@老-米@Smile东十区,345楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@希勒◎@云起⁣@钟意糕,346楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@不是多罗猫@◎迷宫@潮留美海,347楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@梦圆online@超赛神贝吉塔🌈@嘉定·漢魂,348楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@雀聖@王爷@表示围观,349楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@Robert荣耀@香茉奈子（此号静默）@口是心非,350楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@问题在于改变@LOVE___新酱@⁣⁠子不语⁡,351楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@问题在于改变@LOVE___新酱@⁣⁠子不语⁡,352楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@烟吧º@亚琪罗贝@啊心碎520,353楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@你是我的乖乖鸭@北城泉徒@本应离散,354楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@辰羿@Beanmilkhk1@鹅膏哥科普蘑菇,355楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@也是天才💯@喵仔131💦@超级无敌懒懒虫,356楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@神小兔@缥缈魔君@猴子没吃饱,357楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@童话般美丽@华华不呱呱@D发-出冠名小尾巴,358楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@热爱摇滚@Cpdd你是唯一@享受音乐带来的快乐,359楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@高咲侑@文倾颜@小智-皮卡丘,360楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@安和すばる_@鬼谷小橙@云起⁣,361楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@78769a1@一尾黄莺儿@初与迟落夢,362楼,1
亲爱的吧主您好，现邀请您加入<吧主委员会>，加入吧主委员会可享印记、小吧扩充、头图、发贴白名单等多种权益。加入委员会完成任务还可获30日SVIP！@Oppai😻@情纯@魈魈🐰,363楼,1
"* 快速获取一个月会员特权指南步骤一:登录并领取会员1. 访问邀请链接: 点击下方链接,或复制到浏览器中打开:给你推荐一个宝藏产品,点击 https://yiyan.baidu.com/fissileInvite?utm_invite_code=8GET1nZgKV%2BVRxyCuRURSg%3D%3D&utm_name=5LiN6YCb5ZCn55qE6Jmr6Jmr&utm_fission_type=common 登录文心一言网页端,发送一轮对话,咱俩都能免费领会员(建议PC端领取,体验更加丝滑哦~).2. 登录文心一言:   - 在网页端登录,建议使用PC端以获得更佳体验.3. 开始对话:   - 发起任意对话,你和我都将获得免费会员资格.步骤二:获取你的专属会员兑换码1. 确认试用会员状态:   - 确保你的账户目前是试用会员.2. 下载并使用APP:   - 下载文心一言的APP""文小言"",并查看你的VIP状态.3. 领取福利卡:   - 你将获得一张有效期为一年的30天福利卡,随时可以激活.4. 查看福利卡:   - 在""文小言""APP中,前往""我的""→""会员中心"",点击右上方的""订单""→""福利卡""查看你的福利卡.百度贴吧——全球领先的中文社区来自：tieba.baidu.com/index.html?sharefrom=tieba",1楼,1
感觉越来越严了，以后国内AI还能用吗,来自Android客户端,1
我的现在也没解封,来自iPhone客户端,1
明明需要详细翻译，他总是给我归纳总结。。。,1楼,1
收📱号注册 豆包 文心 4 接 2 码 要长期用寻合作 量大➕价 需求 100➕📱号ps：用不到文心豆包的来 正规绿色,来自Android客户端,1
显然面部识别参数被调整了哎，客户流失严重,来自Android客户端,1
这么严重,来自Android客户端,1
这两天明显加大了识别力度，就连白衬衣休闲裤这种包的严严实实的，都有可能吞图。,来自Android客户端,1
文心一言目前是我试过的出图效果最好的，尤其对中文的理解，远超flux 也不知道他们用的是啥大模型，要是能开源就好了。,来自Android客户端,1
733.715.56,来自Android客户端,1
群内不定时发放体验卡,来自Android客户端,1
请问这是什么群？微信？,来自Android客户端,1
好吧，我要想入群还得申请个qq,来自Android客户端,1
++++,33楼,1
文心一言会员互助给你推荐一个宝藏产品，点击 https://yiyan.baidu.com/fissileInvite?utm_invite_code=kphGuKLbc%2BDIKI%2FzTgxoQg%3D%3D&utm_name=5pS%2F5rK76K%2BV5Y235LiL6L29&utm_fission_type=common 登录文心一言网页端，发送一轮对话，咱俩都能免费领会员(建议PC端领取，体验更加丝滑哦~)。,1楼,1
不管怎么提示都会有这几个问题:1.原创度不够，感觉就是东西帕拉一点。2.深度不够，没有细节，生成的意思可以用在任何东西。就像我也不知道我在问什么一样,来自Android客户端,1
他的回答模糊了，才防止错误的出现,来自Android客户端,1
大家有创作的经验可以分享吗？,来自Android客户端,1
如题，这么简单的算数，文心一言居然算不对正确结果应该是57附上链接叮！快来看看我和文心一言的奇妙对话～点击链接 https://yiyan.baidu.com/share/0kUCf44xYk?utm_invite_code=4DxoqOK8UIXmItNS7KFMhA%3D%3D&utm_name=5bCG5YWJ6Zi05q%2BU5L2c5aSP&utm_fission_type=common -- 文心一言，既能写文案、读文档，又能绘画聊天、写诗做表，你的全能伙伴！,1楼,1
它的数学是体育老师教的,来自Android客户端,1
4.0没有问题,4楼,1
文心一言总是在对话中自己回复一条突然，要么问候早上好，中午好，晚上好，要么就推送社区，关键这种回复会突然冒出来，打断对话进程。关也关不掉，禁也禁不了。,来自Android客户端,1
还有这个可恶的推送。,来自Android客户端,1
给客服反馈,来自Android客户端,1
这是广告,来自Android客户端,1
反馈有用的话，我就不会来吐槽了，一大早说了三次早上好，早***！,2024-9-19 10:29,2
可是吐槽也没用啊，继续反馈呢,2024-9-19 11:17,2
但是反馈了半个月，完全没用，而且这毛病越来越严重，真怀疑他们的攻城狮都是吃的shi，脑子里咋想的……,2024-9-19 12:36,2
他们的客服不承认这是广告……,2024-9-19 12:36,2
什么广告？什么意思？,2024-9-20 22:28,2
聊天的时候有那个看看我们的回忆，可以拉取，但是那个自动回复很烦，自动回复一下后，智能体好像就清空记忆了,来自Android客户端,1
文心一言被封禁是不是无限期被封禁？多次申请，均被拒绝？不给机会了？？？永久不让使用了吗？还有其它解决办法吗？,1楼,1
首先，预祝您解封成功另外，希望您能够以积极友好的态度与人工智能助手交流沟通,来自Android客户端,1
用别的吧，中文大模型多的是,来自Android客户端,1
解决了吗,来自iPhone客户端,1
有没有和我一样，每次登录文心一言都要手机验证码，恶心死了，为什么做不到像阿里云哪样，在同一样地方同一台电脑同一个IP登录后无需再用手机验证码啊。每次登录都要拿手机，真TMD的恶心。如果手机没电或者没带手机，想用文心一言还真TMD登录不上，这是什么逻辑？,1楼,1
不会的啊 详细描述一下可以吗,来自Android客户端,1
来，禁言看看。不爽还地方出气呢。,来自Android客户端,1
我碰到的情况是重复需要我验证那个图像,5楼,1
你TM有本事就在全员禁言，做得垃圾还不允许吐槽，难怪百度的逼格越来越低。,7楼,1
这TM就是不解决问题，而解决提出问题的人吧,8楼,1
产品垃圾还不让人吐槽，就这种包容性？迟早被淘汰,9楼,1
这样是为了用户的信息安全着想，防止用户的信息（包括一些隐私和机密数据）被他人恶意非法获取,来自Android客户端,1
我也是，每次登录都要验证，无语了都。。。,11楼,1
上热门，短信费，扣了五元,来自手机贴吧,1
验证通过了也没用，还会一直提示需要验证,2023-12-25 16:19,2
然后用手机扫码通过能用了，但是过不了几分钟又会叫我验证,2023-12-25 16:20,2
建议使用其他方法 每次输入长段话后突然要验证码然后就刷新了字要重新打 很影响使用 这体验对于我们这些充年费的人还是很后悔的,2024-7-1 10:46,2
昨晚上用的过程中无缘无故被封禁，当时正在润色论文，打电话给客服说没上班。熬到第二天九点，打电话，接了，说不能告诉我为什么被封的，wtf？但是说会反馈给管理账号的同事。好过了六七个小时个小时，解封了，我说来试用一下，刚随便问了个问题，又封了。于是又打电话，这次半个多小时解决了，解封了。这会儿不敢用了，战战兢兢到家，打开网页一看又封了。请问你们是有病吗？？？封禁不出示封禁理由，问就是说车轱辘话？一打电话就解，过几分钟又给我封号？玩我吗？这么大个公司连个夜间客服都没有  真的没有一点办法制裁吗？,来自Android客户端,1
可能是系统BUG，你可以过两天再看看，不行到时候再找客服申诉试试抱歉给您带来不好的体验,来自Android客户端,1
你是不是输入敏感话题太多了,来自Android客户端,1
早上打12315举报了，友友们出现类似情况可以求助01012315,来自Android客户端,1
可能是发送给助手的内容包含违规内容，被系统检测到而被封禁，也就是触发了处罚机制而被系统封禁，你需要确保你的发送内容中不包含违规信息，避免再次被封禁。,来自iPhone客户端,1
这种事太多了，所以行业发展不起来。,来自Android客户端,1
有这么多大模型可以选择，你非要去用百度的，百度什么德行你难道不知道嘛,来自Android客户端,1
并没有用，一天打三四次客服电话，只知道说车轱辘话搪塞，问他是触发什么敏感词了，只会说这个我们没有权限查看，啥用都没有只会恶心人,2024-4-20 15:20,2
