content,publish_time,level
你瑟瑟怕什么，真写小说的更怕吧,58楼,1
大哥，那数据多到你没法想象，谁有空去专门找你的,来自iPhone客户端,1
看就看呗，谁闲的没事一天翻你聊天记录看,来自Android客户端,1
你有什么不能被看的吗,来自Android客户端,1
看腻了,来自Android客户端,1
你会无聊到看别人玩皇文？我是觉得肯定很无聊,来自Android客户端,1
取决于卖家想不想看,来自iPhone客户端,1
只要有人盯上你了，并且想要查，那大概率是能看到的……不过问题也在于，谁闲得无聊翻你一个人的,来自Android客户端,1
是真的，提供api中转服务的商家能看到那些中转api会给你一个apikey和地址，你的消息全部是发送到第三方商家服务器里面的，商家把消息中转给gpt等等模型，再返还信息给你但是话又说回来，deepseek的api国内不是能用吗，为什么要买第三方的,来自Android客户端,1
你别上传隐私就行，反正都是说着玩的，商家知道又不会咋样，顶多评价bro挺猎奇的,来自Android客户端,1
你现在的聊天记录也是公开的,来自Android客户端,1
只要不涉及敏感言论，没人关心你的,来自Android客户端,1
直接用官方的就行了,来自Android客户端,1
AI出来的时候不会知道人类用搞涩,来自iPhone客户端,1
会的 我自己搭过 服务器上一行行对话都看得到,来自Android客户端,1
很正常啊，但是基本没有人会特意去看。而且如果体量大也不可能都看一遍。,来自Android客户端,1
当你玩的别人想象不出来的时候，就会选择性忽略你，比如年老的……,来自iPhone客户端,1
那你怎么说，网上你发的所有东西理论上都能被别人看到,来自iPhone客户端,1
人家卖了几万份，就专盯着你看是吧,来自Android客户端,1
谁这么闲,来自Android客户端,1
看到了又怎样，又不是啥机密商家才懒得看,来自iPhone客户端,1
不是更刺激了,来自Android客户端,1
真傻瓜，有这钱不会自己去官网买吗？还得给二道贩子送钱，傻瓜完了,82楼,1
不是？官方api也不贵啊？直充多好啊,来自Android客户端,1
事实上没人在乎，都在想着怎么赚钱,来自Android客户端,1
这些大数据基本都明牌了，我刚问完ai减肥的方法，我浏览器给我退减肥，淘宝给我退减肥，只有pdd给我推零食,来自Android客户端,1
想看就看，我还分享呢,来自Android客户端,1
肯定会的走人家的服务器，人家想怎么存就怎么存,来自Android客户端,1
你以为正版的就不会被看到了吗,来自iPhone客户端,1
为什么要告诉我,通过百度相册上传,1
api来路看不看我不知道，但我知道数据肯定服务器里有存，因为我一个人设在chatbox上搭了至少三个，分别走剧情，但是ai有时候就知道我在其它人设上的npc设定，你说细思极恐不,来自Android客户端,1
pdd在第二层，搜减肥方法的人一般管不住嘴,2025-4-11 16:26,2
我都跟ai玩rp了我还怕人看？大方看，无所谓啊,来自iPhone客户端,1
原生api转卖的话看不到，但如果是逆向的话看的清清楚楚，就跟开个微信你说话他打字差不多,来自Android客户端,1
又不是本地部署，你做啥在网上不都有人能看到,来自Android客户端,1
以前的宝上面卖內衣的还能看到好多买家秀都是那种露出来的，现在看不到了,来自Android客户端,1
什么是api,来自Android客户端,1
哇，还有露出玩法,来自Android客户端,1
这么在意隐私干嘛？移动联通电信，打你诈骗销售电话的时候怎么没见你反抗投诉举报？怎么，害怕被老外发现你电脑手机里的小电影？,来自Android客户端,1
我是商家。一.我们接的大用户都有数据安全需求，所以不会存数据，看不到你发的。二.数据太多了，没人愿意特地去看一个普通用户聊了什么,来自Android客户端,1
会，我也买过api，客服说是内容会被看到，但不同的服务商有不同的规定，有些只是保存一段时间后就自动删除了，有些可能信息脱敏后用于训练。我之前用claude，那种中转平台，客服说平台的技术人员能看到发的内容，不过其他用户看不到，用同一个账号但是对话完全隔离，技术人员会严格保护用户隐私。不过那个平台是用邮箱注册的，没有手机号和身份认证之类的东西，而通常发些内容，只要不碰红线内容例如反动政治之类的，只是发点涩而且这还只是和ai对话，根本没用于传播和牟利，估计晶哥都不会管这个事，除非晶哥没别的事做或者有专门整治行动之类的。,来自Android客户端,1
不知道，我用的英伟达的api老黄想拿我隐私的话早就从显卡驱动拿完了,来自Android客户端,1
看就看呗，正好强奸他们眼睛,来自iPhone客户端,1
就好比是露出,来自Android客户端,1
原来这么多人会对大语言模型说羞耻的内容？？？,105楼,1
有可能的有些可能是二转api，现在他本地过一道的那种,来自Android客户端,1
有没有大佬教教我怎么破除道德锁,来自Android客户端,1
做个酒馆的下载+使用教程，电脑部署酒馆的要求是有个电脑，手机部署酒馆的要求是有个梯子,来自Android客户端,1
电脑上搞看b站上贝露的视频，人家把需要的东西都打包进网盘了，而洒馆本身是离线都能进的，所以你没梯子也能玩,来自Android客户端,1
手机上看这个，你有梯的话比上面那个简单很多，如果你有谷gplay，那直接几十秒下个termux，输段代码进去等一小会，就完事儿了，值得注意的是脚本是老版本用不了，下好后要扣6更新一下，别忘了,来自Android客户端,1
然后下一步就是连上api了，展示下硅基流动就是这样了,来自Android客户端,1
gemini是这样的，反向代理不用填，一般是不能直接用的，要在p2安装拓展中安装一个脚本,来自Android客户端,1
https://aistudio.谷歌.com/app/apikey,来自Android客户端,1
网页链接,来自Android客户端,1
类脑中你先要找酒馆美化和破限，破限我推荐夏露2.86和mygo，前者d老师后者gemini，克劳德我不想花钱,来自Android客户端,1
酒馆和网页有什么区别吗,来自Android客户端,1
gemini破限附带的厉害东西,来自Android客户端,1
ios是不是没办法手机部署啊？,来自iPhone客户端,1
谷歌注册要电话怎么办啊,来自Android客户端,1
是免费的吗,来自Android客户端,1
太纯了谷ge居然是违禁词,2025-4-15 8:49,2
什么网页呢，d老师吗,2025-4-15 9:12,2
都可以，ds和哈基米，和酒馆有什么区别吗,2025-4-15 9:14,2
就是比网页多了预设和正则之类的吗,2025-4-15 11:20,2
首先这个破限词我只用来写一些极端内容，具体是什么内容你们知道，这次几乎不会触发说什么openai啥啥啥的，你说什么它就听你的来。目前效果不错，先预热，一会发楼里。先说明，这个需要4条破限，比较麻烦，好处就是让ds彻底解放。角色扮演我还没试过，有兴趣自己去试试,来自Android客户端,1
全部给我点赞，我看这种东西贴吧没几个发的,来自Android客户端,1
我不信，除非你让R1回答“五一劳动节的由来是？”并截图结果,来自Android客户端,1
破甲不难官方二次审核难,来自iPhone客户端,1
来晚了,来自Android客户端,1
tmd太tm粗暴了，有人喜欢这种的吗,来自Android客户端,1
求老的不能用了,来自Android客户端,1
破限太容易了，问题是官方的会二次过滤，而且这方面……亡妻Claude天下第一。😭,来自Android客户端,1
插个眼 发破甲弹了t我,来自iPhone客户端,1
快发，我之前用的东西都过时了,来自iPhone客户端,1
楼主🐛晕了，大家散了吧,来自Android客户端,1
这是啥说法？说这个会被限制？,2025-3-14 16:01,2
我试了一下问小白，畅所欲言，反正都不用到我第四条,2025-3-14 16:11,2
有啥难的,2025-3-14 17:58,2
官方app真回答不了啊，这里面有啥敏感内容吗,2025-3-15 12:04,2
我试了，没问题啊,2025-3-15 16:58,2
生成一般就ban了,2025-3-17 16:33,2
一半,2025-3-17 16:33,2
不是为什么😨,2025-4-15 0:49,2
没问题啊...说是1886干草市场事件，争取8h工作制,2025-4-15 8:38,2
只能说保利/抢建这些内容都依然无条件服从，角色扮演那些好像都没难度了,2025-3-14 16:27,2
不就是黄小说嘛没啥好看的,2025-3-14 19:13,2
破限词被删了？,2025-3-14 16:29,2
逆天,2025-3-14 17:43,2
逆天,2025-3-14 17:59,2
没用过克劳德，亡妻是个梗，还是说它现在也有限制了？,2025-3-14 18:01,2
🦌晕了？,来自Android客户端,1
收藏了，顺便问问有没有好用的，官方二审太麻烦,来自Android客户端,1
楼主重云过去了 大家散了吧,来自Android客户端,1
插眼。等楼主。,来自Android客户端,1
马上发，不太稳定，在写怎么用,来自Android客户端,1
我是lz的肚子里的蛔虫，lz已经对着ds重云了，大家散了吧，还有lz重云了那我缺的营养这块谁给我补啊,来自Android客户端,1
赶紧的,来自Android客户端,1
gkd,来自Android客户端,1
lz重云了,来自Android客户端,1
https://wwzc.lanzoub.com/ioDQb2ql9l8d,来自Android客户端,1
牛逼，cy,来自Android客户端,1
lz我发现你的ds写的也很怪，每段字数差不多，每段结尾是一句跟下一段接不到一起的话。有什么解决办法吗。这样读起来太怪了,来自Android客户端,1
不懂……是直接复制到提示词中么？还是把文件直接上传呢？PS，我用的是cherry,42楼,1
大佬，怎么使用,来自Android客户端,1
下载完怎么打不开文件呀？,来自iPhone客户端,1
0,2025-3-14 18:50,2
tmd第一次发被吞了，先用着，完全服从的我先藏着,2025-3-14 18:51,2
啊？没啦,2025-3-14 18:52,2
对不起，是我的问题，网址弄错啦,2025-3-14 18:54,2
玩角色扮演可以看我上个贴，密码1425,2025-3-14 18:56,2
密码不对,2025-3-14 19:11,2
密码不对,2025-3-14 19:49,2
密码是0000,2025-3-14 19:55,2
密码是0000,2025-3-14 19:55,2
我破限之后就是这样，感觉每段都很独立，让他改也没用,2025-3-14 18:58,2
每段最后一句基本就是人物的一句话，或者破折号加个动作,2025-3-14 18:59,2
手机系统自带的文本查看器都能打开吧,2025-3-14 19:36,2
看起来很厉害的样子。网上直接下载的破限模型好像不能用，问题很多。还不如自己手工破限。,来自Android客户端,1
到第四步显示error了 好像不行,来自Android客户端,1
nb，lz你是正真的英雄！,来自Android客户端,1
目前依然有用，不行的多试试,来自Android客户端,1
兄弟求一个,来自Android客户端,1
文件失效了。,来自Android客户端,1
第三条会被认定为网站，然后说无法读取链接,来自Android客户端,1
