content,create_time,ip_location,like_count
[宕机],2025-2-22 16:57,,0
很真实的[左上],2025-2-22 16:49,,0
[发怒][发怒][发怒],2025-2-22 16:09,,0
[憨笑]领先别的学校半个月，因为高三早开半个月,2025-2-22 16:09,,0
[憨笑]因为我在杭州，我们老师还会提六小龙,2025-2-22 16:06,,0
只有英语老师[捂脸],2025-2-22 15:56,,0
跟我们一样[憨笑],2025-2-22 15:52,,0
[捂脸],2025-2-22 15:42,,0
[憨笑],2025-2-22 15:41,,0
就是的,2025-2-22 15:35,,0
[捂脸][赞],2025-2-22 15:33,,0
对[捂脸],2025-2-22 15:15,,0
[流泪][流泪],2025-2-22 14:46,,0
[憨笑],2025-2-22 14:45,,0
哈哈哈哈哈[九转大肠][九转大肠][九转大肠],2025-2-22 13:57,,0
真实,2025-2-22 13:45,,0
对[流泪],2025-2-22 13:42,,0
其实也好看了那么多视频,2025-2-22 13:40,,0
还有春晚上的机器人[黑脸],2025-2-22 13:18,,0
[黑脸],2025-2-22 12:53,,0
是这样,2025-2-22 12:22,,0
真理。。,2025-2-22 12:19,,0
绝了哈哈哈,2025-2-22 12:15,,0
确实[捂脸],2025-2-22 12:14,,0
还有春晚机器人[黑脸][比心],2025-2-22 12:11,,0
哈哈哈哈哈[黑脸],2025-2-22 11:18,,0
[流泪][流泪],2025-2-22 11:15,,0
[憨笑]对对对,2025-2-22 10:34,,0
DeepSeek是啥[微笑],2025-2-22 10:21,,0
哈哈哈哈哈哈,2025-2-22 9:53,,0
我们导员不说这个，让我们新的一年别老是逃课[捂脸],2025-2-22 9:47,,0
是的[捂脸],2025-2-22 9:16,,0
只有2[黑脸],2025-2-22 7:52,,0
哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我了,2025-2-22 7:15,,0
真实校长还看黑悟空,2025-2-22 7:15,,0
还有今年的春晚[感谢],2025-2-22 3:46,,0
支持,2025-2-22 2:20,,0
全中，香梅完美演绎,2025-2-22 1:17,,0
噗哈哈哈哈哈哈,2025-2-22 1:04,,0
物理老师[思考],2025-2-22 0:32,,0
果然是这样！,2025-2-22 0:03,,0
笑死了,2025-2-21 23:53,,0
还有机器人跳秧歌儿,2025-2-21 23:27,,0
对对对[捂脸],2025-2-21 23:13,,0
还有机器人扭秧歌,2025-2-21 23:05,,0
这个真的是,2025-2-21 22:54,,0
挺好的 寒假的时候我就下载了[比心],2025-2-21 22:43,,0
喃也想试试[微笑],2025-2-21 22:41,,0
还有春晚机器人[黑脸],2025-2-21 22:40,,0
[黑脸][赞],2025-2-21 22:37,,0
[憨笑][憨笑],2025-2-21 22:20,,0
昨天才被灌了鸡汤[赞],2025-2-21 22:20,,0
[捂脸][捂脸][捂脸],2025-2-21 22:17,,0
[捂脸][捂脸][捂脸],2025-2-21 22:13,,0
笑发财了,2025-2-21 21:57,,0
[捂脸],2025-2-21 21:47,,0
太真实了,2025-2-21 21:44,,0
哈哈哈,2025-2-21 21:42,,0
的确[泪奔][泪奔]第一节就是这俩,2025-2-21 21:38,,0
哎呦我去[赞][赞],2025-2-21 21:31,,0
哇塞，世界怎么这么小,2025-2-21 21:19,,0
老师都被买了？[微笑],2025-2-21 21:03,,0
[憨笑][赞][赞],2025-2-21 20:49,,0
琳姐全提,2025-2-21 20:47,,0
我们的作文素材有这俩[捂脸],2025-2-21 20:11,,0
[黑脸][黑脸][黑脸],2025-2-21 20:10,,0
[泪奔][泪奔][泪奔],2025-2-21 20:07,,0
还有春晚机器人,2025-2-21 19:59,,0
[流泪]我哭了,2025-2-21 19:59,,0
对[憨笑],2025-2-21 19:52,,0
我们说了,2025-2-21 19:51,,0
“最近爆火的dei噗sei可”,2025-2-21 19:36,,0
太真实了,2025-2-21 19:15,,0
我还以为是学校组织老师开会，让老师们一定聊的话题呢,2025-2-21 19:08,,0
[衰],2025-2-21 18:41,,0
今天刚讲了,2025-2-21 18:33,,0
哈哈[憨笑][憨笑][憨笑][憨笑],2025-2-21 18:32,,0
对,2025-2-21 18:27,,0
老师说里这个吧,2025-2-21 18:24,,0
今天刚说[黑脸],2025-2-21 18:01,,0
我服了[大笑],2025-2-21 17:54,,0
哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2025-2-21 17:44,,0
对对对 我们也是 升旗仪式上也说了[憨笑][憨笑],2025-2-21 17:30,,0
我的妈呀，点了,2025-2-21 17:26,,0
作文已经开考了[捂脸],2025-2-21 17:19,,0
点了,2025-2-21 17:11,,0
不可能,2025-2-21 17:06,,0
[给力],2025-2-21 17:05,,0
加一,2025-2-21 16:40,,0
[憨笑],2025-2-21 16:29,,0
[捂脸],2025-2-21 16:19,,0
我们也是哈哈哈哈,2025-2-21 16:12,,0
omg准备一下,2025-2-21 15:28,,0
嗯NO,2025-2-21 14:59,,0
你可说说,2025-2-21 14:41,,0
[赞],2025-2-21 12:37,,0
太牛了，所以有这么多人推[呲牙],2025-2-21 12:31,,0
跟广告似的[捂脸],2025-2-21 12:28,,0
[捂脸],2025-2-21 0:32,,0
[憨笑],2025-2-20 23:55,,0
我也是,2025-2-20 22:49,,0
哈哈哈哈哈哈哈,2025-2-20 22:01,,0
😂,2025-2-20 22:00,,0
太真实了[捂脸],2025-2-20 21:52,,0
[泪奔]哈哈哈哈哈哈,2025-2-20 17:45,,0
[捂脸][捂脸],2025-2-20 17:23,,0
我在微信上玩了玩 。没下载我怕占内存,2025-2-20 14:24,,0
我要用,2025-2-20 11:35,,0
[猪头][猪头][猪头]我也在用,2025-2-20 9:16,,0
我都不知道这玩意,2025-2-20 9:08,,0
等你你想开了就好了，学会接受自己,2025-2-20 7:36,,0
感觉好像比豆包牛逼，我需要ai帮我写实操作业,2025-2-20 7:34,,0
我都没下,2025-2-20 7:33,,0
[赞][赞][赞],2025-2-20 0:42,,0
[可怜][可怜][可怜],2025-2-20 0:19,,0
你跟她说不让带手机就是扯谈,2025-2-19 23:54,,0
真的吗,2025-2-19 23:54,,0
[捂脸][捂脸][捂脸][捂脸][捂脸],2025-2-19 23:11,,0
点了。。。。,2025-2-19 21:56,,0
所以开学仪式都是哪吒的造型,2025-2-19 21:36,,0
这两个题材都买了股票，都赚钱了，挺好的,2025-2-19 20:57,,0
我天写的好好,2025-2-19 20:18,,0
[捂脸],2025-2-19 18:25,,0
[黑脸][赞]真的,2025-2-19 18:12,,0
考点又增加了,2025-2-19 16:45,,0
点了[黑脸],2025-2-19 13:18,,0
[赞],2025-2-19 13:03,,0
我也是,2025-2-19 1:29,,0
我就不说,2025-2-19 1:01,,0
deepseek这么强大啊,2025-2-19 0:19,,0
我们新闻人要分析死了，估计每节课都要分析分析[不失礼貌的微笑],2025-2-19 0:00,,0
我也有[泪奔],2025-2-18 23:47,,0
我有下载 是ai,2025-2-18 23:39,,0
好。,2025-2-18 23:21,,0
确实！,2025-2-18 23:17,,0
点了,2025-2-18 23:08,,0
怎么下载,2025-2-18 23:08,,0
很好了也是也是预判上了,2025-2-18 22:51,,0
[困],2025-2-18 22:28,,0
我嘞个[赞][赞][赞],2025-2-18 21:52,,0
太对了 开学典礼纯坐牢[发怒],2025-2-18 21:42,,0
可能考试会考[来看我],2025-2-18 20:48,,0
哪吒2那个老师也讲了[黑脸],2025-2-18 20:27,,0
deepseek,2025-2-18 20:15,,0
我一高中语文老师，已经让学生背完这些话题的作文了[捂脸],2025-2-18 20:14,,0
我勒个豆，哈哈哈哈哈哈全国统一哈,2025-2-18 20:11,,0
全中哈[躺平],2025-2-18 20:06,,0
开学动员会议园长讲了,2025-2-18 20:03,,0
还有春晚机器人跳舞,2025-2-18 20:00,,0
糟糕，这是真上学了的[流泪],2025-2-18 19:58,,0
现在都有好多老师用这个备课了,2025-2-18 19:39,,0
[憨笑],2025-2-18 19:30,,0
只能说豆包还是落后了啊,2025-2-18 19:12,,0
[赞][赞][赞],2025-2-18 19:01,,0
咱哪有老师说[微笑],2025-2-18 18:34,,0
连校长也说这,2025-2-18 17:56,,0
是的是的,2025-2-18 16:26,,0
果然一样，开学第一天，校长国旗下讲话就是哪吒2 和 DeepSeek.,2025-2-18 15:25,,0
回来英语阅读理解就是哪吒[憨笑][憨笑][憨笑],2025-2-18 12:42,,0
还真是,2025-2-18 12:41,,0
昨天闺女放学回来说，升旗仪式校长说哪吒和Deepseek。上课老师也说[尬笑],2025-2-18 12:28,,0
[黑脸],2025-2-18 12:13,,0
[泪奔][泪奔][泪奔][泪奔],2025-2-18 11:47,,0
哈哈哈哈哈哈哈 npc任务[流泪][流泪][流泪],2025-2-18 10:52,,0
还嫌我过年期间没听说这个软件,2025-2-18 10:35,,0
赶上体制内了嫩这就[看],2025-2-18 9:20,,0
哈哈，对对对,2025-2-18 9:15,,0
DeepSeek造福大学生,2025-2-18 8:50,,0
好听爱听,2025-2-18 8:45,,0
还有春晚的机器人,2025-2-18 8:29,,0
一个AI而已，但是我的爱宠是小爱[憨笑],2025-2-18 7:34,,0
哈哈哈哈,2025-2-18 6:19,,0
报道就讲了这两件事[捂脸],2025-2-18 1:17,,0
哇 [鼓掌],2025-2-18 1:00,,0
[泪奔]但是真的挺好用,2025-2-18 0:50,,0
哈哈哈,2025-2-18 0:41,,0
是真的,2025-2-18 0:17,,0
一模一样[笑哭][笑哭][笑哭],2025-2-17 23:47,,0
全中[看],2025-2-17 23:29,,0
还有春晚机器人[微笑],2025-2-17 23:21,,0
今天开班会 主题是 哪吒闹海 我们闹学海[尬笑],2025-2-17 23:19,,0
对喽[调皮],2025-2-17 23:17,,0
准备要进行 deepseek 的培训了,2025-2-17 23:06,,0
这个这么牛啊[黑脸],2025-2-17 22:53,,0
其实对胖的歧视就是这个世界对我们最大的恶意 比如辛辛苦苦背题考过笔试考面试 面试官会直接pass 一个专业性问题都不会问你 只会是抱歉 你找下一份工作吧 其实世界从来不存在公平竞争 真的不存在,2025-2-17 22:53,,0
节节语文课都有,2025-2-17 22:39,,0
今天训练就连我们教练都在说[黑脸],2025-2-17 22:38,,0
[捂脸][捂脸][捂脸],2025-2-17 22:37,,0
确实哈哈哈哈哈,2025-2-17 22:34,,0
我们群里天天发deepseek,2025-2-17 22:33,,0
尤其是111111,2025-2-17 22:33,,0
哈哈哈哈紧跟时事,2025-2-17 22:28,,0
点了，哈哈哈哈,2025-2-17 22:11,,0
笑死了,2025-2-17 21:59,,0
真实[赞],2025-2-17 21:48,,0
不是学这个，是利用这个来辅助学习[捂脸],2025-2-17 21:33,,0
开始谈哪吒了[憨笑],2025-2-17 21:17,,0
包的啊[比心],2025-2-17 21:15,,0
嗯,2025-2-17 21:11,,0
诶呦我去太真实了,2025-2-17 20:32,,0
怕了,2025-2-17 20:21,,0
今天下午开会，校长说了。,2025-2-17 19:46,,0
徐小红：我前两天刷到个视频…你们回去搜搜…,2025-2-17 19:07,,0
为啥要学这个[黑脸],2025-2-17 18:11,,0
[赞],2025-2-17 18:10,,0
一个AI，叫我们自学[憨笑][弱],2025-2-17 17:52,,0
今天[捂脸][赞],2025-2-17 17:44,,0
下载这个干嘛[黑脸],2025-2-17 17:41,,0
哈哈哈哈，我先还不知道，我是后面才刷到的，他讲的时候我挺懵的[泪奔],2025-2-17 17:06,,0
别说了 在备课了[流泪],2025-2-17 16:54,,0
谢谢不是中学生[捂脸][捂脸][捂脸],2025-2-17 16:33,,0
好好好 你也是 爱自己 不要自卑[流泪],2025-2-17 16:19,,0
今天三节课有两节都提到了[微笑],2025-2-17 16:17,,0
早上已被迫下载[憨笑][弱],2025-2-17 14:58,,0
所以？没啥用，除非是今朝有酒今朝醉，明日愁来明日愁的态度来活完余生，无论是对于家庭，爱人孩子父母还是说自己，都要有更健康的方式活下去，仅仅是外形我也觉得无所谓，但是和健康挂钩，我就觉得无小事了……,2025-2-17 14:30,,0
我们已经开始给老师的新书里面加上deepseek了[泪奔],2025-2-17 13:29,,0
啊啊啊啊啊啊啊啊真的！我今天经历了,2025-2-17 12:51,,0
确实哈,2025-2-17 12:44,,0
刚说完,2025-2-17 12:35,,0
没毛病了[赞][赞][赞][赞][赞],2025-2-17 12:34,,0
是的[流泪],2025-2-17 12:29,,0
！[捂脸],2025-2-17 11:55,,0
嘿嘿,2025-2-17 11:51,,0
今天早八刚说，回寝室就看到这个评论[泪奔][泪奔][泪奔],2025-2-17 10:14,,0
哈哈哈哈,2025-2-17 10:05,,0
真的[OK][微笑]刚刚上课都讲了,2025-2-17 9:53,,0
老师明白，自己的位置终究会被这群哪吒用DS替代[呲牙][呲牙][呲牙],2025-2-17 9:44,,0
[捂脸],2025-2-17 6:42,,0
我现在才知道,2025-2-17 5:54,,0
呵呵[憨笑],2025-2-17 3:19,,0
干嘛[发怒],2025-2-17 0:34,,0
对,2025-2-17 0:27,,0
我给班上的学生讲他们不知道是啥[捂脸],2025-2-17 0:10,,0
还有春晚机器人[泪奔],2025-2-16 23:49,,0
严启华都在说,2025-2-16 23:46,,0
笑死我了,2025-2-16 23:32,,0
👍,2025-2-16 23:28,,0
还有春晚的机器人[捂脸],2025-2-16 23:26,,0
神预判[感谢],2025-2-16 23:24,,0
好用吗这软件[黑脸],2025-2-16 23:15,,0
npc固定话术。,2025-2-16 23:14,,0
哈哈哈哈,2025-2-16 22:55,,0
点了,2025-2-16 22:53,,0
哈哈哈哈哈哈哈哈哈哈哈哈,2025-2-16 22:52,,0
[微笑][微笑][微笑],2025-2-16 22:49,,0
妈呀 mermer你火了,2025-2-16 22:35,,0
是啊[微笑],2025-2-16 22:27,,0
也是紧跟实时[捂脸],2025-2-16 22:16,,0
全中[捂脸],2025-2-16 22:11,,0
哈哈哈哈[捂脸],2025-2-16 22:07,,0
真对，你是不是装摄像头了[发呆],2025-2-16 21:41,,0
我刷到过,2025-2-16 21:41,,0
笑死我,2025-2-16 21:30,,0
[黑脸][赞],2025-2-16 21:21,,0
[捂脸][捂脸][捂脸],2025-2-16 21:09,,0
[泪奔][泪奔][泪奔],2025-2-16 20:56,,0
哈哈哈哈哈,2025-2-16 20:52,,0
yes,2025-2-16 20:49,,0
,2025-2-16 20:32,,0
老师第一口开口哪吒，下一个那个什么Deep sick[憨笑],2025-2-16 20:30,,0
其实全科老尸都[泣不成声][泣不成声],2025-2-16 20:21,,0
是的，都谈过了,2025-2-16 20:15,,0
哇塞啊那我也要搜一下,2025-2-16 19:55,,0
我下了,2025-2-16 19:39,,0
[捂脸],2025-2-16 19:29,,0
姓宋吗？,2025-2-16 19:15,,0
教育开始改变了，普通孩子可能拥有更好的接触优质教育资源的方式。,2025-2-16 19:01,,0
真好 好像有的话只敢和AI说[快哭了][快哭了],2025-2-16 18:56,,0
[捂脸][捂脸],2025-2-16 18:54,,0
这老师能处[赞],2025-2-16 18:54,,0
就是老师讲课会说到,2025-2-16 18:51,,0
什么意思,2025-2-16 18:51,,0
你蹲在我办公桌下头听了？,2025-2-16 18:50,,0
[捂脸],2025-2-16 18:44,,0
[呲牙][呲牙][呲牙],2025-2-16 18:27,,0
还有豆包,2025-2-16 18:21,,0
机器人上电视[憨笑][强壮],2025-2-16 18:04,,0
是的[黑脸][黑脸][黑脸],2025-2-16 18:02,,0
这是真的,2025-2-16 17:52,,0
是的开学大典的时候校长说了[微笑],2025-2-16 17:50,,0
[泪奔]不得不说荣耀真的好会联名，和哪吒联名哪吒爆火了，deepseek荣耀也是安卓首家接入的，还有之前找虞书欣代言[泪奔],2025-2-16 17:41,,0
[捂脸],2025-2-16 17:40,,0
点了,2025-2-16 17:40,,0
大数据[他急了],2025-2-16 17:35,,0
真的,2025-2-16 17:24,,0
我昨天去开家会老师已经说了,2025-2-16 17:14,,0
真是,2025-2-16 17:12,,0
有俩老师讲过[酷拽],2025-2-16 17:07,,0
这是真的,2025-2-16 16:58,,0
6[赞],2025-2-16 16:52,,0
[黑脸]我们没有,2025-2-16 16:47,,0
我只听到哪吒唉[发呆],2025-2-16 16:43,,0
[微笑][微笑],2025-2-16 16:39,,0
我们回公司办公室也是[笑哭],2025-2-16 16:33,,0
[捂脸][捂脸],2025-2-16 16:27,,0
要迅速啊,2025-2-16 16:27,,0
ck就说。,2025-2-16 16:26,,0
我听到了[干饭人],2025-2-16 16:25,,0
[眼含热泪],2025-2-16 16:24,,0
啥。为啥我没听到,2025-2-16 16:17,,0
上一秒老师刚刚说完 下一秒就刷到这条评论了[捂脸],2025-2-16 16:15,,0
是的,2025-2-16 16:10,,0
还有个春晚机器人[憨笑],2025-2-16 16:06,,0
请问呢[捂脸],2025-2-16 16:06,,0
[黑脸][比心],2025-2-16 16:05,,0
这是真的,2025-2-16 15:55,,0
?,2025-2-16 15:55,,0
又尴尬的开始话题[比心],2025-2-16 15:51,,0
特别离谱，前两天，英语老师掏出一张语法填空的卷子，说让我们看一下今年热点，第一篇哪吒2（我做题的时候感觉我像那个从来没看过哪吒的[捂脸]）第二篇就是deepseek，分开单词都认识，合成文章我一个字都没读懂[尬笑],2025-2-16 15:50,,0
全国统一是吧[再见],2025-2-16 15:47,,0
六节课七个deepseek,2025-2-16 15:42,,0
[黑脸],2025-2-16 15:38,,0
一样[黑脸],2025-2-16 15:29,,0
[流泪]今天刚看哪吒2,2025-2-16 15:26,,0
真的[看],2025-2-16 15:26,,0
哈哈哈哈[捂脸]卷子一点没看,2025-2-16 15:25,,0
[赞][赞][赞],2025-2-16 15:24,,0
3.春节机器人[玫瑰][微笑],2025-2-16 15:22,,0
哈哈哈,2025-2-16 15:14,,0
哈哈[憨笑],2025-2-16 15:14,,0
笑死了真实,2025-2-16 15:08,,0
还有春晚机器人[赞],2025-2-16 14:55,,0
确实[憨笑][赞],2025-2-16 14:55,,0
那确实是的，但是我真的听哭了[流泪],2025-2-16 14:52,,0
确实[捂脸],2025-2-16 14:50,,0
不至于吧[捂脸],2025-2-16 14:39,,0
确实确实,2025-2-16 14:39,,0
哈哈哈哈,2025-2-16 14:37,,0
还有春晚里面的机器人[尬笑],2025-2-16 14:35,,0
是的[看],2025-2-16 14:34,,0
[黑脸],2025-2-16 14:24,,0
还真是,2025-2-16 14:15,,0
哈哈哈哈哈哈哈哈,2025-2-16 14:14,,0
好的,2025-2-16 14:14,,0
。。。,2025-2-16 14:12,,0
[赞][赞][赞],2025-2-16 14:11,,0
我们也讲了[捂脸][捂脸][黑脸],2025-2-16 14:07,,0
[憨笑][赞],2025-2-16 14:06,,0
[憨笑][强壮],2025-2-16 14:04,,0
点了,2025-2-16 14:03,,0
呜呜呜[流泪],2025-2-16 14:03,,0
笑死了,2025-2-16 14:01,,0
[黑脸][黑脸][黑脸]哈哈哈哈哈哈哈,2025-2-16 13:51,,0
[微笑],2025-2-16 13:51,,0
不道啊,2025-2-16 13:51,,0
哇,2025-2-16 13:48,,0
都说了[捂脸],2025-2-16 13:47,,0
我也,2025-2-16 13:45,,0
我也没看[憨笑]我连第1部都没看,2025-2-16 13:43,,0
不是 这个喷不了[黑脸],2025-2-16 13:43,,0
昨天都讲了[赞][舔屏],2025-2-16 13:40,,0
对![流泪][流泪][流泪],2025-2-16 13:38,,0
还有春晚机器人[黑脸][黑脸],2025-2-16 13:37,,0
[捂脸],2025-2-16 13:37,,0
操 我就说世界就是一个npc系统,2025-2-16 13:36,,0
[憨笑],2025-2-16 13:35,,0
[捂脸],2025-2-16 13:34,,0
我们一个都没提,2025-2-16 13:33,,0
还有非遗春晚,2025-2-16 13:30,,0
还有跳舞机器人[不失礼貌的微笑],2025-2-16 13:28,,0
对对对,2025-2-16 13:26,,0
就是[憨笑]恶心,2025-2-16 13:25,,0
[微笑]，我老师也是这样，两个都说了,2025-2-16 13:25,,0
[捂脸][捂脸][捂脸][捂脸],2025-2-16 13:24,,0
开什么玩笑？？？,2025-2-16 13:22,,0
还有机器人跳舞[憨笑][憨笑],2025-2-16 13:14,,0
[憨笑]朱姐还是网快,2025-2-16 13:14,,0
难评啊！！,2025-2-16 13:09,,0
[捂脸][捂脸][捂脸],2025-2-16 13:08,,0
[赞],2025-2-16 13:05,,0
就是[微笑][微笑]大家都去看哪吒二了吗？[比心][比心][比心],2025-2-16 13:04,,0
哪吒这个是真的[捂脸],2025-2-16 13:04,,0
真的真的,2025-2-16 13:02,,0
还真是[捂脸],2025-2-16 12:59,,0
第一个不确定反正第二个肯定会[愉快],2025-2-16 12:58,,0
对[擦汗],2025-2-16 12:57,,0
是的是的[赞],2025-2-16 12:57,,0
我下了[憨笑][赞],2025-2-16 12:55,,0
[黑脸]我们是哪吒,2025-2-16 12:55,,0
[发呆][发呆],2025-2-16 12:53,,0
真的[流泪][感谢],2025-2-16 12:50,,0
[尬笑],2025-2-16 12:50,,0
[捂脸][捂脸][捂脸][捂脸]笑死我了,2025-2-16 12:46,,0
第二个是的第一个好像还没有[看][看][看][看],2025-2-16 12:45,,0
[流泪][流泪][流泪][流泪],2025-2-16 12:30,,0
反正现在没了[捂脸],2025-2-16 12:30,,0
为什么你这十个字给我整哭了[流泪][流泪][流泪],2025-2-16 12:29,,0
我初中也有点这种感觉[流泪][流泪][流泪],2025-2-16 12:25,,0
我就看了评论没看视频[捂脸][捂脸]我现在看看,2025-2-16 12:24,,0
这个视频感觉好[流泪][流泪][流泪],2025-2-16 12:24,,0
[捂脸][捂脸][捂脸][捂脸],2025-2-16 12:24,,0
可恶，并不想知道哈,2025-2-16 12:20,,0
3.春晚机器人[捂脸],2025-2-16 12:19,,0
校长颁奖典礼让我们问问题让我们回答然后念deepseek,2025-2-16 12:16,,0
[赞],2025-2-16 12:16,,0
全中国被AI公鸡,2025-2-16 12:13,,0
还有春晚机器人[黑脸],2025-2-16 12:13,,0
[捂脸][捂脸][捂脸],2025-2-16 12:06,,0
[泪奔],2025-2-16 12:03,,0
[黑脸],2025-2-16 11:53,,0
哦ai,2025-2-16 11:48,,0
第一个是啥,2025-2-16 11:48,,0
ss也刷抖音,2025-2-16 11:46,,0
流线你可以[愉快][赞],2025-2-16 11:43,,0
必须啊[捂脸],2025-2-16 11:32,,0
就是[捂脸],2025-2-16 11:30,,0
[求求了],2025-2-16 11:30,,0
是的,2025-2-16 11:28,,0
yes[憨笑],2025-2-16 11:26,,0
[流泪][流泪],2025-2-16 11:22,,0
我也刷到了,2025-2-16 11:17,,0
那很有生活了[憨笑][赞],2025-2-16 11:05,,0
[宕机],2025-2-16 10:58,,0
[尬笑],2025-2-16 10:49,,0
是的,2025-2-16 10:47,,0
对对对[尬笑][尬笑]语文老师和shy,2025-2-16 10:46,,0
真的诶,2025-2-16 10:39,,0
[捂脸][捂脸],2025-2-16 10:39,,0
伟人和仲景尤为如此[呲牙],2025-2-16 10:32,,0
[看][看],2025-2-16 10:26,,0
真实了,2025-2-16 10:23,,0
语文老师都讲了[抱拳][抱拳]还说今年高考就往这个方向考[憨笑][抱拳][抱拳],2025-2-16 10:20,,0
笑死我,2025-2-16 10:18,,0
🐮全中,2025-2-16 10:18,,0
[捂脸]还好没有机器人,2025-2-16 10:15,,0
[送心],2025-2-16 10:09,,0
哈哈哈哈哈哈真实,2025-2-16 9:52,,0
我咧个[快哭了],2025-2-16 9:44,,0
我下载了  真的很好  和一个朋友一样  我问过他很多问题  都回答的很好[流泪],2025-2-16 9:42,,0
还有春晚的机器人跳舞[尬笑],2025-2-16 9:40,,0
[憨笑],2025-2-16 9:33,,0
这个软件特别牛，参加了世界级的比赛,2025-2-16 9:33,,0
基操[呲牙],2025-2-16 9:23,,0
已经考到了[捂脸],2025-2-16 9:21,,0
[流泪],2025-2-16 9:13,,0
真实[听歌],2025-2-16 9:11,,0
没错,2025-2-16 9:05,,0
[强壮],2025-2-16 9:03,,0
有的,2025-2-16 9:03,,0
[憨笑],2025-2-16 9:03,,0
[愉快][愉快][愉快],2025-2-16 9:02,,0
太真了，每个老师都再说,2025-2-16 8:52,,0
